Timepoint,Time,Wavelength,Plate,Row,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, G,0.209087,0.191748,0.188572,0.1874,0.189218,0.19173,0.199651,0.19255,0.203413,0.201679,0.203211,0.202296,0.205963,0.207706,0.210282,0.219187,0.216881,0.222615,0.223997,0.225031,0.231841,0.239019,0.232986,0.215101
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, H,0.208,0.192308,0.18923,0.193493,0.194405,0.18955,0.193959,0.196663,0.204827,0.216063,0.204996,0.209506,0.208146,0.216385,0.215238,0.222562,0.218731,0.222567,0.222735,0.223823,0.229921,0.235865,0.235009,0.2207
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, I,0.205104,0.193128,0.190763,0.187153,0.192543,0.193978,0.201093,0.202288,0.212306,0.212361,0.214706,0.211785,0.212467,0.217102,0.221196,0.216808,0.220584,0.217441,0.216571,0.220326,0.216357,0.226295,0.22353,0.22793
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, J,0.203449,0.197282,0.197838,0.196193,0.198333,0.197484,0.203407,0.206059,0.216402,0.215952,0.212996,0.218655,0.212231,0.211254,0.210101,0.212336,0.211847,0.215343,0.214078,0.219703,0.215723,0.218026,0.20484,0.217055
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, K,0.205309,0.196539,0.195412,0.193942,0.193427,0.198519,0.20453,0.2021,0.203669,0.198431,0.201996,0.204499,0.204269,0.202032,0.201856,0.202939,0.208775,0.206143,0.213486,0.209214,0.212404,0.207962,0.196136,0.206546
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, L,0.197148,0.197413,0.191341,0.1914,0.188649,0.192497,0.195911,0.193491,0.202884,0.198005,0.199754,0.204646,0.196132,0.199586,0.197745,0.202953,0.203718,0.204445,0.211542,0.220658,0.208613,0.200587,0.196407,0.25995
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, M,0.198918,0.189175,0.191048,0.187139,0.190753,0.188439,0.18838,0.193314,0.194811,0.194925,0.195356,0.195587,0.197727,0.194035,0.190869,0.19779,0.202606,0.201953,0.200194,0.21003,0.208761,0.202817,0.191205,0.213666
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, N,0.198094,0.194251,0.191235,0.188541,0.189654,0.186114,0.185374,0.183549,0.190184,0.188443,0.183665,0.190472,0.18691,0.188553,0.189924,0.191958,0.197746,0.193714,0.199596,0.19941,0.193761,0.186982,0.185161,0.215486
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, O,0.203422,0.1902,0.193113,0.189951,0.191883,0.189888,0.19024,0.186336,0.183406,0.184588,0.188152,0.18842,0.185331,0.187781,0.186232,0.186882,0.193464,0.186739,0.183439,0.195503,0.188466,0.188343,0.187494,0.20078
T4,25/06/2021 19:39:39,750nm,Breathe-Easy, P,0.209563,0.204297,0.203408,0.200546,0.201894,0.195946,0.1951,0.19035,0.19691,0.196741,0.195734,0.194566,0.196125,0.192867,0.195078,0.197211,0.188884,0.196115,0.19285,0.184753,0.197657,0.194093,0.194822,0.207762
T4,25/06/2021 19:39:39,750nm,AeraSeal, A,0.278833,1.22844,1.32052,1.4367,1.24162,1.32524,1.28137,1.18157,1.38719,1.33991,1.22677,1.42611,1.32465,1.24937,1.46643,1.32396,1.47013,1.49339,1.47605,1.3134,1.32326,1.40427,1.3444,1.4505
T4,25/06/2021 19:39:39,750nm,AeraSeal, B,0.358021,1.26787,1.28695,1.19349,1.28812,1.23753,1.28721,1.19479,1.41619,1.45824,1.36981,1.45059,1.3222,1.31738,1.47409,1.2875,1.31351,1.34998,1.30101,1.35488,1.31555,1.42134,1.44182,1.36144
T4,25/06/2021 19:39:39,750nm,AeraSeal, C,0.568395,1.3053,1.29032,1.35107,1.36062,1.32769,1.39436,1.29171,1.31872,1.39726,1.26175,1.44111,1.3142,1.32558,1.24256,1.31409,1.41191,1.41263,1.44456,1.14703,1.13662,1.21078,1.27301,1.45695
T4,25/06/2021 19:39:39,750nm,AeraSeal, D,0.384909,1.30798,1.27385,1.29204,1.28792,1.2255,1.41433,1.22457,1.3626,1.38518,1.29348,1.43092,1.15651,1.24153,1.27335,1.29196,1.34741,1.23729,1.28661,1.22841,1.17674,1.33691,1.25099,1.31391
T4,25/06/2021 19:39:39,750nm,AeraSeal, E,0.558371,1.29025,1.26331,1.43884,1.26316,1.20758,1.37596,1.44237,1.35709,1.35209,1.33165,1.07988,1.33628,1.14402,1.23463,1.35848,1.38811,1.38376,1.39666,1.22607,1.29218,1.24443,1.29075,1.3186
T4,25/06/2021 19:39:39,750nm,AeraSeal, F,0.262259,1.22391,1.32916,1.35205,1.257,1.29512,1.22118,1.39838,1.385,1.19858,1.33414,1.46074,1.35269,1.29985,1.37081,1.21248,1.33315,1.36454,1.20264,1.10753,1.2601,1.43197,1.19765,1.30011
T4,25/06/2021 19:39:39,750nm,AeraSeal, G,0.354676,1.23014,1.24205,1.40735,1.28257,1.38861,1.02236,1.03608,1.3581,1.38941,1.30591,1.36666,1.35313,1.27814,1.09053,1.24872,1.48009,1.40133,0.809718,1.28645,1.43784,1.25634,0.56714,0.192301
T4,25/06/2021 19:39:39,750nm,AeraSeal, H,0.547205,0.159941,1.37595,1.46998,1.53902,1.1292,1.27074,1.25002,1.38481,1.26142,1.2644,1.27283,1.07431,1.37287,1.13789,1.36851,1.5217,1.40499,1.3494,1.05383,1.34916,1.3757,1.36864,0.642993
T4,25/06/2021 19:39:39,750nm,AeraSeal, I,0.442209,1.22161,1.20997,1.07377,1.26078,1.2596,1.37448,1.18717,1.32774,1.27337,1.15865,1.3283,1.34359,1.20035,1.17714,1.33964,0.67348,1.37731,1.32876,1.2012,1.32388,1.2407,1.36236,1.25415
T4,25/06/2021 19:39:39,750nm,AeraSeal, J,0.319746,1.28852,0.956762,1.2588,1.44047,1.45551,1.29136,1.23447,1.30867,1.11523,1.14679,1.29616,1.42208,1.41385,1.32706,1.31783,1.32331,1.37839,1.37846,1.19124,1.444,1.1882,1.17596,1.18869
T4,25/06/2021 19:39:39,750nm,AeraSeal, K,0.650996,1.2898,1.27086,1.32326,1.2839,1.34704,1.40058,1.42159,1.41773,1.42069,1.33919,1.32761,1.3774,1.36023,1.23462,1.49853,1.32014,1.30326,1.35447,1.15755,1.17631,1.2475,1.28998,1.29993
T4,25/06/2021 19:39:39,750nm,AeraSeal, L,0.484818,1.05147,1.24062,1.27566,1.31165,1.39221,1.41934,1.31812,1.37908,1.37617,0.958764,1.3789,1.16467,1.16118,1.13401,1.41928,1.38348,1.24448,1.37692,1.23233,1.40746,0.263208,1.25827,1.39206
T4,25/06/2021 19:39:39,750nm,AeraSeal, M,0.374324,1.18311,1.38948,1.40825,1.44963,1.31118,1.34717,1.29686,1.33097,1.30621,1.43412,1.41196,1.43284,1.27393,1.41807,1.33906,1.32443,1.10005,1.31618,0.864207,0.850341,1.37235,1.18142,1.15789
T4,25/06/2021 19:39:39,750nm,AeraSeal, N,0.426317,1.30886,1.30603,1.29793,1.34973,0.578707,1.44986,1.29319,1.35701,1.26672,1.33602,1.50556,1.2789,1.4031,1.36472,1.32569,1.36344,1.32266,1.39424,1.23169,0.604633,1.19646,1.41553,0.24908
T4,25/06/2021 19:39:39,750nm,AeraSeal, O,0.350228,1.39253,1.3365,1.24522,1.30249,1.44914,1.24124,1.35026,1.23735,1.46964,1.37379,1.31602,1.31242,1.29104,1.20775,1.52802,1.34415,1.34354,1.33744,1.35721,0.171142,1.38138,1.39591,1.29626
T4,25/06/2021 19:39:39,750nm,AeraSeal, P,0.377581,1.21376,1.30466,1.39647,1.25921,1.29246,1.24548,1.50492,1.29846,0.428798,1.2605,1.40186,0.425486,1.56064,1.16273,1.12582,0.312734,1.27698,1.39607,1.38454,0.282429,1.3794,1.44444,1.02826
T6,27/06/2021 12:53:46,750nm,Lid, A,0.142267,0.741898,0.571362,0.411641,0.499099,0.550112,0.729451,0.875045,0.879018,1.01605,1.02611,1.09223,1.08879,1.0691,0.997049,0.885015,0.547755,0.494945,0.463736,0.404547,0.35068,0.294984,0.338525,0.150643
T6,27/06/2021 12:53:46,750nm,Lid, B,0.819311,0.543987,0.406897,0.38783,0.475968,0.702436,0.838069,0.894035,0.892194,0.96955,0.994643,1.04304,0.937455,0.992565,0.920521,0.940425,0.8404,0.597109,0.511394,0.387931,0.308605,0.235759,0.311279,0.283407
T6,27/06/2021 12:53:46,750nm,Lid, C,0.712561,0.386561,0.516218,0.836205,0.586018,0.675873,0.609527,0.806108,0.656338,0.772557,0.7884,0.644871,0.669911,0.795962,0.593489,0.762915,0.829524,0.584457,0.64229,0.841603,0.839251,0.36131,0.194594,0.257218
T6,27/06/2021 12:53:46,750nm,Lid, D,0.722016,0.374946,0.567462,0.636976,0.399324,0.396487,0.385524,0.350684,0.30765,0.382217,0.327263,0.341959,0.360044,0.305758,0.418783,0.35692,0.559802,0.474797,0.459422,0.631314,0.642528,0.644066,0.240975,0.198557
T6,27/06/2021 12:53:46,750nm,Lid, E,0.543545,0.344302,0.583519,0.599355,0.324051,0.266239,0.312111,0.311044,0.28305,0.271153,0.273155,0.30303,0.313239,0.36525,0.30423,0.369242,0.406043,0.458303,0.58908,0.493947,0.539371,0.679717,0.36116,0.285199
T6,27/06/2021 12:53:46,750nm,Lid, F,0.440058,0.355734,0.360175,0.36017,0.294376,0.34271,0.308846,0.280249,0.274321,0.283174,0.289982,0.27842,0.316567,0.311533,0.319128,0.336949,0.363237,0.380541,0.427168,0.498735,0.521651,0.57289,0.54115,0.317961
T6,27/06/2021 12:53:46,750nm,Lid, G,0.378409,0.324752,0.322477,0.350553,0.280828,0.347439,0.316364,0.312536,0.271751,0.309706,0.262673,0.25127,0.256042,0.323844,0.303574,0.353176,0.319588,0.325636,0.34771,0.454464,0.485331,0.65797,0.341745,0.191523
T6,27/06/2021 12:53:46,750nm,Lid, H,0.382061,0.277329,0.288693,0.574091,0.285979,0.313606,0.29876,0.300273,0.253694,0.297913,0.258953,0.29268,0.315165,0.320866,0.338049,0.309277,0.307009,0.46295,0.387937,0.504126,0.611359,0.578274,0.281636,0.244255
T6,27/06/2021 12:53:46,750nm,Lid, I,0.57813,0.395428,0.364669,0.322113,0.286874,0.297223,0.2851,0.401422,0.282864,0.254776,0.262708,0.29313,0.319655,0.298155,0.349133,0.398918,0.361723,0.363324,0.37113,0.405491,0.542786,0.592587,0.311781,0.263111
T6,27/06/2021 12:53:46,750nm,Lid, J,0.717244,0.354517,0.33959,0.329626,0.275213,0.296218,0.281397,0.277928,0.260505,0.298395,0.308315,0.291149,0.279135,0.351988,0.339584,0.343333,0.344313,0.363778,0.367215,0.411769,0.457938,0.62651,0.202066,0.331544
T6,27/06/2021 12:53:46,750nm,Lid, K,0.453962,0.405771,0.592959,0.355116,0.325037,0.293039,0.337144,0.272214,0.278258,0.321738,0.287331,0.332788,0.324339,0.318851,0.34552,0.334938,0.371773,0.358476,0.374138,0.375423,0.624131,0.547481,0.27361,0.308298
T6,27/06/2021 12:53:46,750nm,Lid, L,0.496158,0.373389,0.604754,0.362317,0.518801,0.265248,0.316553,0.283044,0.305991,0.318833,0.319158,0.350583,0.277985,0.35068,0.385448,0.362474,0.397197,0.381478,0.365456,0.363919,0.587978,0.729102,0.258303,0.409662
T6,27/06/2021 12:53:46,750nm,Lid, M,0.627169,0.412936,0.363234,0.314981,0.313892,0.311787,0.352867,0.287443,0.333597,0.275629,0.353328,0.325771,0.37159,0.340575,0.31398,0.349672,0.352242,0.422749,0.36361,0.344523,0.721821,0.434644,0.231124,0.252019
T6,27/06/2021 12:53:46,750nm,Lid, N,0.841699,0.579325,0.434869,0.470512,0.522291,0.511917,0.323155,0.342727,0.321754,0.294446,0.305891,0.350411,0.34606,0.37789,0.33719,0.388995,0.457812,0.638361,0.616528,0.501915,0.706488,0.541987,0.192231,0.280647
T6,27/06/2021 12:53:46,750nm,Lid, O,1.00394,0.619512,0.557755,0.474609,0.543656,0.684929,0.742999,0.648728,0.75796,0.534631,0.487639,0.754851,0.384955,0.871042,0.681094,0.826409,0.705416,0.622435,0.408503,0.372521,0.277467,0.26805,0.330511,0.34853
T6,27/06/2021 12:53:46,750nm,Lid, P,0.167642,0.934482,0.594928,0.605025,0.650243,0.764553,0.93679,1.07642,1.14696,1.1269,1.07982,1.18144,1.10506,1.03763,1.1183,1.00161,0.748961,0.572073,0.503007,0.465447,0.423581,0.391697,0.388844,0.296525
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, A,0.192867,0.190968,0.18328,0.194738,0.19594,0.20302,0.205542,0.202145,0.194501,0.194764,0.22363,0.203275,0.197743,0.186779,0.190489,0.20126,0.181564,0.194255,0.181773,0.192389,0.176085,0.201818,0.216454,0.223485
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, B,0.197374,0.181624,0.185804,0.194537,0.191858,0.199835,0.198528,0.198145,0.202243,0.194583,0.199327,0.198303,0.20081,0.190092,0.198421,0.19224,0.196379,0.19309,0.191044,0.191065,0.193586,0.198751,0.191107,0.236383
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, C,0.200769,0.187896,0.190207,0.188106,0.193576,0.196235,0.193066,0.191034,0.194728,0.186686,0.193137,0.18956,0.186809,0.192546,0.19941,0.196989,0.191523,0.19371,0.190393,0.20607,0.211508,0.223693,0.219605,0.226366
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, D,0.197495,0.19205,0.187752,0.192854,0.199608,0.193486,0.189617,0.206911,0.194519,0.18847,0.193813,0.192656,0.186223,0.19226,0.186874,0.19069,0.191818,0.192549,0.198327,0.213049,0.2228,0.233311,0.212679,0.241039
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, E,0.200133,0.190662,0.193699,0.182197,0.183853,0.190585,0.18963,0.183568,0.188396,0.192336,0.189143,0.196437,0.19491,0.195406,0.193206,0.200926,0.205362,0.202308,0.205858,0.224937,0.231532,0.213537,0.207133,0.215718
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, F,0.195365,0.19746,0.195768,0.188345,0.198368,0.192331,0.19604,0.188404,0.204043,0.192539,0.193318,0.194645,0.200132,0.203082,0.20671,0.196713,0.201011,0.210163,0.214267,0.227403,0.228227,0.2343,0.223936,0.21769
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, G,0.194982,0.194018,0.197411,0.195056,0.193175,0.194258,0.198644,0.190386,0.199843,0.198062,0.197263,0.199025,0.199631,0.204241,0.206702,0.221105,0.21883,0.223737,0.217966,0.225967,0.233891,0.250185,0.238718,0.21199
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, H,0.197734,0.200724,0.193336,0.194324,0.19977,0.189498,0.187707,0.194896,0.203136,0.200957,0.198457,0.206762,0.2065,0.21212,0.209059,0.22225,0.215558,0.218404,0.218439,0.230982,0.237224,0.242098,0.239047,0.23395
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, I,0.197605,0.195559,0.195853,0.188515,0.193454,0.192934,0.203939,0.204877,0.217367,0.208624,0.211368,0.206583,0.210818,0.215794,0.22151,0.214665,0.216004,0.217417,0.218004,0.227317,0.210376,0.238515,0.227818,0.247913
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, J,0.193173,0.197019,0.197808,0.203678,0.20168,0.197648,0.203872,0.205952,0.221319,0.214868,0.210847,0.221052,0.211929,0.219609,0.210207,0.212117,0.212848,0.225755,0.219629,0.231572,0.220608,0.232959,0.214681,0.233235
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, K,0.196077,0.199763,0.200847,0.200377,0.200205,0.197763,0.204008,0.203867,0.207447,0.197609,0.199067,0.201828,0.205774,0.205892,0.204993,0.209058,0.215874,0.211946,0.220863,0.20354,0.214557,0.213377,0.205417,0.213166
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, L,0.190346,0.202689,0.200743,0.203463,0.196199,0.199589,0.199362,0.196044,0.203099,0.199869,0.201032,0.211785,0.196879,0.203877,0.201228,0.211923,0.214,0.207367,0.223057,0.232992,0.210967,0.20937,0.207963,0.260365
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, M,0.190273,0.192622,0.202737,0.196643,0.204744,0.19822,0.196169,0.2028,0.202776,0.200482,0.203509,0.197488,0.206066,0.198104,0.193124,0.202504,0.204048,0.205881,0.202338,0.220967,0.21745,0.220729,0.198525,0.224468
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, N,0.190642,0.200385,0.199107,0.20073,0.207449,0.196342,0.192428,0.195525,0.196558,0.201881,0.185028,0.194619,0.189213,0.194271,0.191773,0.19884,0.206121,0.200038,0.207724,0.215965,0.196802,0.208191,0.198335,0.22394
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, O,0.195462,0.190233,0.202583,0.200305,0.206014,0.205171,0.209053,0.197016,0.194321,0.19386,0.201579,0.201151,0.196195,0.199098,0.200971,0.198648,0.211572,0.201993,0.195124,0.188678,0.203181,0.205556,0.205399,0.207593
T6,27/06/2021 12:53:46,750nm,Breathe-Easy, P,0.201748,0.201934,0.213081,0.203249,0.209893,0.203567,0.204176,0.205617,0.210576,0.212625,0.214589,0.209366,0.212593,0.210342,0.213053,0.217725,0.20399,0.214375,0.218464,0.201455,0.217,0.213123,0.214378,0.195254
T6,27/06/2021 12:53:46,750nm,AeraSeal, A,0.315955,1.58349,0.253006,0.409543,1.38754,0.178941,0.209242,1.50276,0.349229,0.371998,0.668002,0.205648,1.15607,0.264612,0.303455,0.251437,0.407486,0.587265,0.318493,1.37038,0.832922,0.603293,0.27664,0.555243
T6,27/06/2021 12:53:46,750nm,AeraSeal, B,0.386183,0.458289,0.205441,1.52702,1.0028,1.40638,0.195378,0.269648,0.339818,0.448519,0.239215,0.63775,0.139551,0.222554,0.139894,0.225235,0.122909,0.215433,0.234015,0.120255,0.241276,0.250548,0.633303,0.363627
T6,27/06/2021 12:53:46,750nm,AeraSeal, C,0.60294,0.349127,0.702855,0.262298,0.147861,0.577435,0.292212,0.457437,0.53835,0.596951,0.411567,0.425358,0.208009,0.369044,0.39646,0.266754,0.459411,0.125059,0.55988,1.3015,0.342998,0.54865,0.218094,0.648567
T6,27/06/2021 12:53:46,750nm,AeraSeal, D,0.433792,0.573633,0.216216,0.195765,0.184837,1.41246,0.409903,1.59137,0.22055,0.236481,0.15959,0.215264,0.60006,0.791407,0.470047,0.324332,0.45465,0.120598,0.569768,0.232924,0.328577,0.274386,1.37236,0.20346
T6,27/06/2021 12:53:46,750nm,AeraSeal, E,0.600095,0.219235,0.23099,0.275115,0.28759,1.56068,0.320661,0.219299,0.258577,0.22295,0.235107,0.163969,0.540532,0.296082,0.249005,0.463213,0.246856,0.288002,0.554283,0.976365,0.257323,0.253271,0.141528,0.606519
T6,27/06/2021 12:53:46,750nm,AeraSeal, F,0.31554,0.195305,0.420256,0.600313,1.31386,0.318178,1.3322,0.624007,0.127746,0.342667,0.232946,0.565114,0.671264,0.209709,0.701108,0.665871,0.979068,0.254599,0.571391,1.26082,0.167596,0.55264,0.233205,0.540018
T6,27/06/2021 12:53:46,750nm,AeraSeal, G,0.407321,1.50717,1.50144,0.640549,0.132297,0.635221,1.3817,1.18242,0.232039,0.30688,0.465046,0.451914,0.62369,0.196006,0.45339,0.309473,0.618313,0.615609,0.609527,0.158359,0.517372,0.446156,0.383399,0.551718
T6,27/06/2021 12:53:46,750nm,AeraSeal, H,0.588878,0.464444,0.495372,0.500723,0.469636,0.961492,0.43171,0.246965,0.676786,0.348957,0.223604,0.328891,0.5544,0.677174,0.762655,0.215655,0.805593,0.177236,0.740074,1.17215,0.461086,0.293458,0.463212,0.347298
T6,27/06/2021 12:53:46,750nm,AeraSeal, I,0.470219,0.246666,0.150398,0.949422,0.956707,0.317963,0.382465,1.46898,0.30525,0.205863,0.980877,0.169562,0.408994,0.37377,0.722176,0.581364,0.593555,0.3813,0.769688,0.959068,0.137726,0.847478,0.133923,0.695663
T6,27/06/2021 12:53:46,750nm,AeraSeal, J,0.341108,0.452251,1.27561,0.604659,0.341082,0.639668,0.135705,1.25391,0.398324,0.660855,0.85812,0.353,0.238956,0.136978,0.176651,0.149047,0.435523,0.882304,0.550267,0.272629,0.297281,0.67169,0.587652,0.238287
T6,27/06/2021 12:53:46,750nm,AeraSeal, K,0.670747,0.824888,0.631684,0.73011,0.359486,0.851556,0.448615,0.681097,0.274619,0.665646,0.931398,0.784776,0.739605,0.715107,0.572639,0.490353,0.697946,0.642267,0.219634,1.428,0.768109,0.220633,0.606233,0.654183
T6,27/06/2021 12:53:46,750nm,AeraSeal, L,0.521049,1.40141,0.456939,0.130752,1.22363,0.40348,0.484867,0.399798,0.732432,0.813015,0.337701,0.606959,1.0259,0.551271,0.712601,0.466056,0.812643,0.751571,0.399451,0.68487,0.678265,0.288947,0.436429,0.51828
T6,27/06/2021 12:53:46,750nm,AeraSeal, M,0.394295,1.36107,0.6306,0.728421,0.707642,0.859224,0.217464,0.170259,0.827597,0.1922,0.578431,0.854234,0.704391,1.28182,0.291413,0.632395,0.558069,1.19498,0.1591,1.28625,0.689405,0.681288,0.406625,0.854021
T6,27/06/2021 12:53:46,750nm,AeraSeal, N,0.478006,0.672305,0.736649,0.186467,0.39784,0.540782,0.492012,0.524466,0.681854,0.729311,0.132494,0.623721,0.487172,0.12518,0.212225,0.348122,0.638171,0.782414,0.396222,0.277374,0.62029,0.846536,0.726046,0.305981
T6,27/06/2021 12:53:46,750nm,AeraSeal, O,0.420928,0.475876,0.260007,0.315758,0.299834,0.558376,1.45317,0.399991,0.730037,0.643911,0.467441,0.678678,0.650373,0.840115,0.452738,0.681101,0.58449,0.140565,0.64705,0.310992,0.618759,0.639162,0.683085,0.626212
T6,27/06/2021 12:53:46,750nm,AeraSeal, P,0.433807,0.564714,0.614761,0.150914,1.39337,0.674707,0.336845,0.581933,0.235049,0.328827,0.456828,0.647511,0.423532,0.749763,0.364176,0.604639,0.522045,0.784659,0.372272,0.19252,0.328769,0.520155,0.467409,0.518129